,loss,accuracy,val_loss,val_accuracy
0,2.333301544189453,0.20325833559036255,2.307744264602661,0.2718749940395355
1,2.2428178787231445,0.24592708051204681,2.2316348552703857,0.234375
2,2.1854248046875,0.2676493525505066,2.114102840423584,0.296875
3,2.0778582096099854,0.29945695400238037,2.0606980323791504,0.3031249940395355
4,2.0478198528289795,0.3072148859500885,1.9590212106704712,0.3375000059604645
5,2.0336384773254395,0.3196276128292084,2.0686140060424805,0.2874999940395355
6,2.0218348503112793,0.31342124938964844,2.0400726795196533,0.3062500059604645
7,1.9943207502365112,0.3250581920146942,1.9663835763931274,0.34687501192092896
8,1.9465163946151733,0.3343677222728729,2.0013933181762695,0.328125
9,1.930006980895996,0.3390224874019623,1.9119514226913452,0.3656249940395355
10,1.8867202997207642,0.3452288508415222,1.9316160678863525,0.3687500059604645
11,1.91668701171875,0.3374709188938141,1.9596107006072998,0.3812499940395355
12,1.8929307460784912,0.356865793466568,1.9672445058822632,0.359375
13,1.8547459840774536,0.37238168716430664,1.7701170444488525,0.40937501192092896
14,1.8211746215820312,0.39022499322891235,1.9229681491851807,0.4000000059604645
15,1.7829502820968628,0.40108612179756165,1.866398811340332,0.39375001192092896
16,1.8153059482574463,0.38013964891433716,1.7275352478027344,0.44062501192092896
17,1.7079544067382812,0.4328937232494354,1.7744262218475342,0.39375001192092896
18,1.6757017374038696,0.42979052662849426,1.8043348789215088,0.3656249940395355
19,1.7001773118972778,0.43211790919303894,1.7176204919815063,0.42500001192092896
20,1.669067621231079,0.425911545753479,1.6158841848373413,0.47187501192092896
21,1.5680935382843018,0.47245925664901733,1.6141000986099243,0.4625000059604645
22,1.5490461587905884,0.45073699951171875,1.6484622955322266,0.44062501192092896
23,1.511877179145813,0.49107834696769714,1.689914345741272,0.45625001192092896
24,1.5316060781478882,0.467804491519928,1.514033555984497,0.515625
25,1.4955024719238281,0.4871993660926819,1.5626580715179443,0.48124998807907104
26,1.4679869413375854,0.4864235818386078,1.516171932220459,0.53125
27,1.455106258392334,0.5042668581008911,1.5315089225769043,0.5062500238418579
28,1.3983253240585327,0.518231213092804,1.5752533674240112,0.46875
29,1.378414511680603,0.5384018421173096,1.5561763048171997,0.484375
30,1.3092073202133179,0.5624515414237976,1.432882308959961,0.534375011920929
31,1.306345820426941,0.5717610716819763,1.531449317932129,0.48750001192092896
32,1.2879419326782227,0.5702094435691833,1.5724506378173828,0.4906249940395355
33,1.2919721603393555,0.5686578750610352,1.3364369869232178,0.546875
34,1.2627692222595215,0.5857253670692444,1.368188738822937,0.5625
35,1.1923519372940063,0.5857253670692444,1.331772804260254,0.5625
36,1.2098976373672485,0.5663304924964905,1.4261176586151123,0.5406249761581421
37,1.2082918882369995,0.5787432193756104,1.3477636575698853,0.574999988079071
38,1.133670449256897,0.614429771900177,1.3012274503707886,0.5625
39,1.1422394514083862,0.6089992523193359,1.4443352222442627,0.5375000238418579
40,1.0906847715377808,0.6314972639083862,1.326485276222229,0.550000011920929
41,1.124882698059082,0.6152055859565735,1.288467288017273,0.59375
42,1.069304347038269,0.6276183128356934,1.1934971809387207,0.6312500238418579
43,1.0630607604980469,0.6353762745857239,1.3566606044769287,0.574999988079071
44,0.9774924516677856,0.6570985317230225,1.2551170587539673,0.5843750238418579
45,1.0067397356033325,0.6524437665939331,1.1236579418182373,0.6625000238418579
46,1.013504981994629,0.6532195210456848,1.4177682399749756,0.5249999761581421
47,1.0078831911087036,0.6594259142875671,1.350360631942749,0.546875
48,0.9393101930618286,0.6640806794166565,1.1538023948669434,0.6499999761581421
49,0.9357374310493469,0.6702870726585388,1.1955350637435913,0.612500011920929
50,0.9260598421096802,0.671838641166687,1.1824159622192383,0.59375
